"Latest: Time (s)","Latest: Potential (V)","Latest: Current (A)","FFT: Time - Frequency (Hz)","FFT: Potential - FFT"
0,-2.09293365479,-0.156615461624,0,0.0144356153596
0.0001,-1.92279815674,-0.15164524661,0.6103515625,0.693360956942
0.0002,-1.75895690918,-0.146209073939,1.220703125,0.734136449816
0.0003,-1.59492492676,-0.140772901268,1.8310546875,0.297084534263
0.0004,-1.41563415527,-0.134839707096,2.44140625,0.0215032817281
0.0005,-1.24244689941,-0.128409491422,3.0517578125,0.0352304511544
0.0006,-1.06029510498,-0.121979275748,3.662109375,0.0223228464171
0.0007,-0.881195068359,-0.113560974069,4.2724609375,0.010648624005
0.0008,-0.689697265625,-0.106136715392,4.8828125,0.00915077694752
0.0009,-0.507545471191,-0.0992405420607,5.4931640625,0.00313291543511
0.001,-0.322341918945,-0.0908222403814,6.103515625,0.00539386634555
0.0011,-0.136947631836,-0.0833979817048,6.7138671875,0.00316460925278
0.0012,0.0452041625977,-0.0754767015269,7.32421875,0.000840647267444
0.0013,0.230598449707,-0.0670583998476,7.9345703125,0.00427795826304
0.0014,0.421905517578,-0.0581741405108,8.544921875,0.00708977700124
0.0015,0.604057312012,-0.0492588173302,9.1552734375,0.00892711483694
0.0016,0.79231262207,-0.0408405156509,9.765625,0.00600199039426
0.0017,0.971603393555,-0.0319562563141,10.3759765625,0.00316054194063
0.0018,1.14784240723,-0.0230409331334,10.986328125,0.00287579641055
0.0019,1.32694244385,-0.0141566737966,11.5966796875,0.00156761589253
0.002,1.50012969971,-0.0047443291146,12.20703125,0.00128172832215
0.0021,1.67007446289,0.00417099406604,12.8173828125,0.00104338206697
0.0022,1.83715820312,0.0130552534029,13.427734375,0.00043737091382
0.0023,2.00119018555,0.0224675980849,14.0380859375,0.00103413521539
0.0024,2.15911865234,0.0313518574217,14.6484375,0.00124075763341
0.0025,2.3078918457,0.0407642021037,15.2587890625,0.0014240739482
0.0026,2.46295928955,0.0496795252843,15.869140625,0.00104539803523
0.0027,2.60257720947,0.0585637846211,16.4794921875,0.00223895277275
0.0028,2.74238586426,0.0674791078018,17.08984375,0.00228768282892
0.0029,2.86979675293,0.0773574101413,17.7001953125,0.000856180731611
0.003,2.99434661865,0.0857757118206,18.310546875,0.00105685550171
0.0031,3.10668945312,0.0936969919985,18.9208984375,0.00212572616954
0.0032,3.21617126465,0.102581251335,19.53125,0.00188427560512
